time_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,sigma0,sigma1,sigma2,cx,cy,cz,battery_pct,action_name,action_idx
24413.0,-2969172.250,-3696594.983,5230960.720,2179.347,5231.718,4925.535,-0.004855,0.038513,-0.025214,-0.006712,-0.152918,0.988216,98.89,DRIFT,48
24414.0,-2966986.017,-3691354.490,5235874.798,2182.697,5235.882,4919.599,-0.005199,0.038839,-0.023891,-0.005175,-0.154435,0.987989,98.89,DRIFT,48
24415.0,-2964799.785,-3686113.998,5240788.875,2186.046,5240.047,4913.662,-0.005544,0.039165,-0.022569,-0.003639,-0.155952,0.987758,98.89,DRIFT,48
24416.0,-2962613.552,-3680873.506,5245702.953,2189.396,5244.211,4907.725,-0.005889,0.039491,-0.021246,-0.002102,-0.157468,0.987522,98.89,DRIFT,48
24417.0,-2960427.320,-3675633.014,5250617.030,2192.745,5248.376,4901.789,-0.006233,0.039817,-0.019924,-0.000565,-0.158983,0.987281,98.89,DRIFT,48
24418.0,-2958241.087,-3670392.521,5255531.108,2196.095,5252.540,4895.852,-0.006578,0.040143,-0.018602,0.000971,-0.160497,0.987036,98.89,DRIFT,48
24419.0,-2956054.855,-3665152.029,5260445.186,2199.445,5256.705,4889.915,-0.006923,0.040469,-0.017279,0.002508,-0.162011,0.986786,98.89,DRIFT,48
24420.0,-2953868.622,-3659911.537,5265359.263,2202.794,5260.869,4883.979,-0.007267,0.040795,-0.015957,0.004044,-0.163523,0.986531,98.89,DRIFT,48
24421.0,-2951682.390,-3654671.045,5270273.341,2206.144,5265.033,4878.042,-0.007612,0.041121,-0.014634,0.005580,-0.165035,0.986272,98.89,DRIFT,48
24422.0,-2949496.157,-3649430.553,5275187.418,2209.493,5269.198,4872.105,-0.007956,0.041447,-0.013312,0.007117,-0.166546,0.986008,98.89,DRIFT,48
24423.0,-2947309.925,-3644190.060,5280101.496,2212.843,5273.362,4866.169,-0.008301,0.041772,-0.011989,0.008653,-0.168056,0.985739,98.89,DRIFT,48
24424.0,-2945123.692,-3638949.568,5285015.574,2216.193,5277.527,4860.232,-0.008646,0.042098,-0.010667,0.010189,-0.169565,0.985466,98.89,DRIFT,48
24425.0,-2942937.459,-3633709.076,5289929.651,2219.542,5281.691,4854.295,-0.008990,0.042424,-0.009344,0.011724,-0.171073,0.985189,98.89,DRIFT,48
24426.0,-2940751.227,-3628468.584,5294843.729,2222.892,5285.855,4848.359,-0.009335,0.042750,-0.008022,0.013260,-0.172581,0.984906,98.89,DRIFT,48
24427.0,-2938564.994,-3623228.092,5299757.807,2226.241,5290.020,4842.422,-0.009679,0.043076,-0.006700,0.014795,-0.174087,0.984619,98.89,DRIFT,48
24428.0,-2936378.762,-3617987.599,5304671.884,2229.591,5294.184,4836.485,-0.010024,0.043402,-0.005377,0.016330,-0.175592,0.984328,98.89,DRIFT,48
24429.0,-2934192.529,-3612747.107,5309585.962,2232.940,5298.349,4830.549,-0.010369,0.043728,-0.004055,0.017865,-0.177097,0.984031,98.89,DRIFT,48
24430.0,-2932006.297,-3607506.615,5314500.039,2236.290,5302.513,4824.612,-0.010713,0.044054,-0.002732,0.019399,-0.178600,0.983731,98.89,DRIFT,48
24430.0,-2932006.297,-3607506.615,5314500.039,2236.290,5302.513,4824.612,-0.010713,0.044054,-0.002732,0.019399,-0.178600,0.983731,98.89,DRIFT,48
24431.0,-2929720.711,-3602143.883,5319233.554,2239.563,5306.497,4818.512,-0.010383,0.043872,-0.001997,0.018405,-0.177740,0.983905,98.89,DRIFT,48
24432.0,-2927435.125,-3596781.151,5323967.069,2242.837,5310.482,4812.412,-0.010052,0.043689,-0.001263,0.017411,-0.176880,0.984078,98.89,DRIFT,48
24433.0,-2925149.540,-3591418.418,5328700.584,2246.110,5314.466,4806.313,-0.009722,0.043507,-0.000528,0.016416,-0.176020,0.984250,98.89,DRIFT,48
24434.0,-2922863.954,-3586055.686,5333434.098,2249.384,5318.450,4800.213,-0.009391,0.043325,0.000207,0.015422,-0.175160,0.984419,98.89,DRIFT,48
24435.0,-2920578.369,-3580692.954,5338167.613,2252.657,5322.434,4794.113,-0.009060,0.043143,0.000942,0.014427,-0.174299,0.984587,98.89,DRIFT,48
24436.0,-2918292.783,-3575330.222,5342901.128,2255.930,5326.419,4788.013,-0.008730,0.042960,0.001677,0.013433,-0.173437,0.984753,98.89,DRIFT,48
24437.0,-2916007.197,-3569967.490,5347634.643,2259.204,5330.403,4781.913,-0.008399,0.042778,0.002412,0.012438,-0.172576,0.984918,98.89,DRIFT,48
24438.0,-2913721.612,-3564604.758,5352368.157,2262.477,5334.387,4775.813,-0.008069,0.042596,0.003146,0.011443,-0.171714,0.985080,98.89,DRIFT,48
24439.0,-2911436.026,-3559242.025,5357101.672,2265.751,5338.371,4769.714,-0.007738,0.042414,0.003881,0.010449,-0.170851,0.985241,98.89,DRIFT,48
24440.0,-2909150.440,-3553879.293,5361835.187,2269.024,5342.355,4763.614,-0.007408,0.042232,0.004616,0.009454,-0.169989,0.985401,98.88,DRIFT,48
24441.0,-2906864.855,-3548516.561,5366568.702,2272.297,5346.340,4757.514,-0.007077,0.042049,0.005351,0.008459,-0.169126,0.985558,98.88,DRIFT,48
24442.0,-2904579.269,-3543153.829,5371302.216,2275.571,5350.324,4751.414,-0.006747,0.041867,0.006086,0.007464,-0.168263,0.985714,98.88,DRIFT,48
24443.0,-2902293.683,-3537791.097,5376035.731,2278.844,5354.308,4745.314,-0.006416,0.041685,0.006821,0.006469,-0.167399,0.985868,98.88,DRIFT,48
24444.0,-2900008.098,-3532428.365,5380769.246,2282.118,5358.292,4739.214,-0.006085,0.041503,0.007555,0.005474,-0.166535,0.986020,98.88,DRIFT,48
24445.0,-2897722.512,-3527065.633,5385502.760,2285.391,5362.277,4733.115,-0.005755,0.041320,0.008290,0.004479,-0.165671,0.986171,98.88,DRIFT,48
24446.0,-2895436.926,-3521702.900,5390236.275,2288.664,5366.261,4727.015,-0.005424,0.041138,0.009025,0.003484,-0.164807,0.986320,98.88,DRIFT,48
24447.0,-2893151.341,-3516340.168,5394969.790,2291.938,5370.245,4720.915,-0.005094,0.040956,0.009760,0.002489,-0.163942,0.986467,98.88,DRIFT,48
24448.0,-2890865.755,-3510977.436,5399703.305,2295.211,5374.229,4714.815,-0.004763,0.040774,0.010495,0.001494,-0.163077,0.986612,98.88,DRIFT,48
24449.0,-2888580.170,-3505614.704,5404436.819,2298.485,5378.214,4708.715,-0.004433,0.040592,0.011229,0.000499,-0.162212,0.986756,98.88,DRIFT,48
24450.0,-2886294.584,-3500251.972,5409170.334,2301.758,5382.198,4702.615,-0.004102,0.040409,0.011964,-0.000496,-0.161346,0.986898,98.88,DRIFT,48
24451.0,-2884008.998,-3494889.240,5413903.849,2305.031,5386.182,4696.516,-0.003772,0.040227,0.012699,-0.001490,-0.160480,0.987038,98.88,DRIFT,48
24452.0,-2881723.413,-3489526.507,5418637.364,2308.305,5390.166,4690.416,-0.003441,0.040045,0.013434,-0.002485,-0.159614,0.987176,98.88,DRIFT,48
24453.0,-2879437.827,-3484163.775,5423370.878,2311.578,5394.150,4684.316,-0.003110,0.039863,0.014169,-0.003480,-0.158748,0.987313,98.88,DRIFT,48
24454.0,-2877152.241,-3478801.043,5428104.393,2314.852,5398.135,4678.216,-0.002780,0.039680,0.014904,-0.004475,-0.157881,0.987448,98.88,DRIFT,48
24455.0,-2874866.656,-3473438.311,5432837.908,2318.125,5402.119,4672.116,-0.002449,0.039498,0.015638,-0.005470,-0.157014,0.987581,98.88,DRIFT,48
24456.0,-2872581.070,-3468075.579,5437571.423,2321.398,5406.103,4666.016,-0.002119,0.039316,0.016373,-0.006465,-0.156147,0.987713,98.88,DRIFT,48
24457.0,-2870295.484,-3462712.847,5442304.937,2324.672,5410.087,4659.917,-0.001788,0.039134,0.017108,-0.007459,-0.155280,0.987842,98.88,DRIFT,48
24458.0,-2868009.899,-3457350.115,5447038.452,2327.945,5414.072,4653.817,-0.001458,0.038952,0.017843,-0.008454,-0.154413,0.987970,98.88,DRIFT,48
24459.0,-2865724.313,-3451987.382,5451771.967,2331.219,5418.056,4647.717,-0.001127,0.038769,0.018578,-0.009448,-0.153545,0.988097,98.88,DRIFT,48
24460.0,-2863438.727,-3446624.650,5456505.481,2334.492,5422.040,4641.617,-0.000797,0.038587,0.019313,-0.010443,-0.152677,0.988221,98.88,DRIFT,48
24460.0,-2863438.727,-3446624.650,5456505.481,2334.492,5422.040,4641.617,-0.000797,0.038587,0.019313,-0.010443,-0.152677,0.988221,98.88,DRIFT,48
24461.0,-2861056.124,-3441145.144,5461053.631,2337.686,5425.840,4635.360,-0.001318,0.038961,0.017313,-0.009351,-0.154461,0.987955,98.88,DRIFT,48
24462.0,-2858673.520,-3435665.638,5465601.781,2340.880,5429.640,4629.103,-0.001840,0.039334,0.015313,-0.008259,-0.156246,0.987684,98.88,DRIFT,48
24463.0,-2856290.917,-3430186.132,5470149.931,2344.074,5433.440,4622.847,-0.002361,0.039708,0.013312,-0.007167,-0.158029,0.987408,98.88,DRIFT,48
24464.0,-2853908.313,-3424706.626,5474698.081,2347.268,5437.240,4616.590,-0.002883,0.040082,0.011312,-0.006075,-0.159812,0.987129,98.88,DRIFT,48
24465.0,-2851525.710,-3419227.120,5479246.231,2350.462,5441.040,4610.333,-0.003404,0.040455,0.009312,-0.004982,-0.161595,0.986845,98.88,DRIFT,48
24466.0,-2849143.106,-3413747.614,5483794.381,2353.656,5444.840,4604.076,-0.003926,0.040829,0.007312,-0.003890,-0.163377,0.986556,98.88,DRIFT,48
24467.0,-2846760.503,-3408268.108,5488342.531,2356.849,5448.640,4597.820,-0.004447,0.041203,0.005312,-0.002797,-0.165159,0.986263,98.88,DRIFT,48
24468.0,-2844377.899,-3402788.602,5492890.681,2360.043,5452.440,4591.563,-0.004969,0.041576,0.003312,-0.001704,-0.166939,0.985966,98.88,DRIFT,48
24469.0,-2841995.296,-3397309.096,5497438.831,2363.237,5456.240,4585.306,-0.005491,0.041950,0.001312,-0.000611,-0.168720,0.985664,98.88,DRIFT,48
24470.0,-2839612.692,-3391829.590,5501986.981,2366.431,5460.040,4579.049,-0.006012,0.042324,-0.000688,0.000482,-0.170499,0.985358,98.88,DRIFT,48
24471.0,-2837230.089,-3386350.084,5506535.131,2369.625,5463.841,4572.793,-0.006534,0.042697,-0.002688,0.001575,-0.172278,0.985047,98.88,DRIFT,48
24472.0,-2834847.485,-3380870.578,5511083.281,2372.819,5467.641,4566.536,-0.007055,0.043071,-0.004688,0.002667,-0.174056,0.984732,98.88,DRIFT,48
24473.0,-2832464.882,-3375391.072,5515631.431,2376.013,5471.441,4560.279,-0.007577,0.043445,-0.006688,0.003760,-0.175834,0.984413,98.88,DRIFT,48
24474.0,-2830082.278,-3369911.566,5520179.581,2379.207,5475.241,4554.022,-0.008098,0.043818,-0.008688,0.004853,-0.177611,0.984089,98.88,DRIFT,48
24475.0,-2827699.675,-3364432.060,5524727.731,2382.401,5479.041,4547.766,-0.008620,0.044192,-0.010688,0.005946,-0.179387,0.983761,98.88,DRIFT,48
24476.0,-2825317.071,-3358952.554,5529275.881,2385.595,5482.841,4541.509,-0.009141,0.044566,-0.012688,0.007039,-0.181162,0.983428,98.88,DRIFT,48
24477.0,-2822934.468,-3353473.048,5533824.031,2388.789,5486.641,4535.252,-0.009663,0.044939,-0.014688,0.008132,-0.182936,0.983091,98.88,DRIFT,48
24478.0,-2820551.864,-3347993.542,5538372.181,2391.982,5490.441,4528.995,-0.010184,0.045313,-0.016688,0.009225,-0.184710,0.982750,98.88,DRIFT,48
24479.0,-2818169.261,-3342514.036,5542920.331,2395.176,5494.241,4522.738,-0.010706,0.045687,-0.018688,0.010318,-0.186482,0.982404,98.88,DRIFT,48
24480.0,-2815786.657,-3337034.530,5547468.481,2398.370,5498.041,4516.482,-0.011228,0.046060,-0.020688,0.011411,-0.188254,0.982054,98.88,DRIFT,48
24481.0,-2813404.054,-3331555.024,5552016.631,2401.564,5501.841,4510.225,-0.011749,0.046434,-0.022688,0.012503,-0.190025,0.981700,98.88,DRIFT,48
24482.0,-2811021.450,-3326075.518,5556564.780,2404.758,5505.641,4503.968,-0.012271,0.046808,-0.024688,0.013596,-0.191795,0.981341,98.88,DRIFT,48
24483.0,-2808638.847,-3320596.012,5561112.930,2407.952,5509.441,4497.711,-0.012792,0.047181,-0.026688,0.014688,-0.193563,0.980978,98.88,DRIFT,48
24484.0,-2806256.243,-3315116.506,5565661.080,2411.146,5513.241,4491.455,-0.013314,0.047555,-0.028688,0.015780,-0.195331,0.980610,98.88,DRIFT,48
24485.0,-2803873.640,-3309637.000,5570209.230,2414.340,5517.041,4485.198,-0.013835,0.047929,-0.030688,0.016872,-0.197098,0.980239,98.88,DRIFT,48
24486.0,-2801491.036,-3304157.494,5574757.380,2417.534,5520.841,4478.941,-0.014357,0.048302,-0.032688,0.017964,-0.198864,0.979862,98.88,DRIFT,48
24487.0,-2799108.433,-3298677.988,5579305.530,2420.728,5524.641,4472.684,-0.014878,0.048676,-0.034688,0.019056,-0.200629,0.979482,98.88,DRIFT,48
24488.0,-2796725.829,-3293198.482,5583853.680,2423.922,5528.441,4466.428,-0.015400,0.049050,-0.036688,0.020148,-0.202393,0.979097,98.88,DRIFT,48
24489.0,-2794343.226,-3287718.976,5588401.830,2427.116,5532.241,4460.171,-0.015922,0.049423,-0.038688,0.021239,-0.204155,0.978708,98.88,DRIFT,48
24490.0,-2791960.622,-3282239.470,5592949.980,2430.309,5536.041,4453.914,-0.016443,0.049797,-0.040689,0.022330,-0.205917,0.978315,98.88,DRIFT,48
24490.0,-2791960.622,-3282239.470,5592949.980,2430.309,5536.041,4453.914,-0.016443,0.049797,-0.040689,0.022330,-0.205917,0.978315,98.88,DRIFT,48
24491.0,-2789483.434,-3276648.773,5597308.153,2433.421,5539.653,4447.507,-0.016296,0.049479,-0.040235,0.022167,-0.204577,0.978599,98.88,DRIFT,48
24492.0,-2787006.245,-3271058.076,5601666.326,2436.532,5543.266,4441.099,-0.016149,0.049161,-0.039782,0.022004,-0.203237,0.978882,98.88,DRIFT,48
24493.0,-2784529.057,-3265467.379,5606024.499,2439.643,5546.878,4434.692,-0.016002,0.048843,-0.039329,0.021841,-0.201896,0.979163,98.88,DRIFT,48
24494.0,-2782051.869,-3259876.682,5610382.671,2442.754,5550.490,4428.285,-0.015855,0.048525,-0.038876,0.021678,-0.200555,0.979443,98.88,DRIFT,48
24495.0,-2779574.680,-3254285.985,5614740.844,2445.866,5554.102,4421.878,-0.015708,0.048207,-0.038422,0.021515,-0.199213,0.979720,98.88,DRIFT,48
24496.0,-2777097.492,-3248695.289,5619099.017,2448.977,5557.714,4415.470,-0.015562,0.047889,-0.037969,0.021352,-0.197871,0.979995,98.88,DRIFT,48
24497.0,-2774620.303,-3243104.592,5623457.190,2452.088,5561.326,4409.063,-0.015415,0.047571,-0.037516,0.021189,-0.196529,0.980269,98.88,DRIFT,48
24498.0,-2772143.115,-3237513.895,5627815.363,2455.199,5564.938,4402.656,-0.015268,0.047253,-0.037063,0.021026,-0.195186,0.980541,98.88,DRIFT,48
24499.0,-2769665.927,-3231923.198,5632173.535,2458.310,5568.550,4396.248,-0.015121,0.046934,-0.036610,0.020863,-0.193842,0.980811,98.88,DRIFT,48
24500.0,-2767188.738,-3226332.501,5636531.708,2461.422,5572.162,4389.841,-0.014974,0.046616,-0.036156,0.020699,-0.192499,0.981079,98.88,DRIFT,48
24501.0,-2764711.550,-3220741.804,5640889.881,2464.533,5575.774,4383.434,-0.014827,0.046298,-0.035703,0.020536,-0.191155,0.981345,98.88,DRIFT,48
24502.0,-2762234.362,-3215151.108,5645248.054,2467.644,5579.386,4377.026,-0.014680,0.045980,-0.035250,0.020373,-0.189810,0.981609,98.88,DRIFT,48
24503.0,-2759757.173,-3209560.411,5649606.227,2470.755,5582.998,4370.619,-0.014533,0.045662,-0.034797,0.020209,-0.188465,0.981872,98.88,DRIFT,48
24504.0,-2757279.985,-3203969.714,5653964.400,2473.866,5586.610,4364.212,-0.014386,0.045344,-0.034344,0.020046,-0.187120,0.982132,98.88,DRIFT,48
24505.0,-2754802.796,-3198379.017,5658322.572,2476.978,5590.222,4357.805,-0.014239,0.045026,-0.033890,0.019883,-0.185775,0.982391,98.88,DRIFT,48
24506.0,-2752325.608,-3192788.320,5662680.745,2480.089,5593.834,4351.397,-0.014092,0.044708,-0.033437,0.019719,-0.184429,0.982648,98.87,DRIFT,48
24507.0,-2749848.420,-3187197.623,5667038.918,2483.200,5597.446,4344.990,-0.013945,0.044390,-0.032984,0.019556,-0.183082,0.982903,98.87,DRIFT,48
24508.0,-2747371.231,-3181606.927,5671397.091,2486.311,5601.058,4338.583,-0.013798,0.044072,-0.032531,0.019392,-0.181736,0.983156,98.87,DRIFT,48
24509.0,-2744894.043,-3176016.230,5675755.264,2489.423,5604.670,4332.175,-0.013651,0.043754,-0.032078,0.019228,-0.180389,0.983407,98.87,DRIFT,48
24510.0,-2742416.855,-3170425.533,5680113.436,2492.534,5608.283,4325.768,-0.013505,0.043436,-0.031624,0.019065,-0.179042,0.983657,98.87,DRIFT,48
24511.0,-2739939.666,-3164834.836,5684471.609,2495.645,5611.895,4319.361,-0.013358,0.043118,-0.031171,0.018901,-0.177694,0.983904,98.87,DRIFT,48
24512.0,-2737462.478,-3159244.139,5688829.782,2498.756,5615.507,4312.953,-0.013211,0.042800,-0.030718,0.018737,-0.176346,0.984150,98.87,DRIFT,48
24513.0,-2734985.289,-3153653.442,5693187.955,2501.867,5619.119,4306.546,-0.013064,0.042481,-0.030265,0.018574,-0.174998,0.984394,98.87,DRIFT,48
24514.0,-2732508.101,-3148062.746,5697546.128,2504.979,5622.731,4300.139,-0.012917,0.042163,-0.029812,0.018410,-0.173649,0.984635,98.87,DRIFT,48
24515.0,-2730030.913,-3142472.049,5701904.300,2508.090,5626.343,4293.732,-0.012770,0.041845,-0.029358,0.018246,-0.172301,0.984875,98.87,DRIFT,48
24516.0,-2727553.724,-3136881.352,5706262.473,2511.201,5629.955,4287.324,-0.012623,0.041527,-0.028905,0.018082,-0.170952,0.985113,98.87,DRIFT,48
24517.0,-2725076.536,-3131290.655,5710620.646,2514.312,5633.567,4280.917,-0.012476,0.041209,-0.028452,0.017918,-0.169602,0.985350,98.87,DRIFT,48
24518.0,-2722599.347,-3125699.958,5714978.819,2517.423,5637.179,4274.510,-0.012329,0.040891,-0.027999,0.017755,-0.168253,0.985584,98.87,DRIFT,48
24519.0,-2720122.159,-3120109.261,5719336.992,2520.535,5640.791,4268.102,-0.012182,0.040573,-0.027546,0.017591,-0.166903,0.985816,98.87,DRIFT,48
24520.0,-2717644.971,-3114518.565,5723695.165,2523.646,5644.403,4261.695,-0.012035,0.040255,-0.027092,0.017427,-0.165553,0.986047,98.87,DRIFT,48
24520.0,-2717644.971,-3114518.565,5723695.165,2523.646,5644.403,4261.695,-0.012035,0.040255,-0.027092,0.017427,-0.165553,0.986047,98.87,DRIFT,48
24521.0,-2715075.726,-3108822.371,5727858.942,2526.671,5647.824,4255.144,-0.012430,0.040650,-0.027052,0.018674,-0.167365,0.985718,98.87,DRIFT,48
24522.0,-2712506.481,-3103126.178,5732022.719,2529.697,5651.244,4248.592,-0.012825,0.041044,-0.027012,0.019921,-0.169177,0.985384,98.87,DRIFT,48
24523.0,-2709937.236,-3097429.984,5736186.497,2532.722,5654.664,4242.041,-0.013221,0.041439,-0.026972,0.021168,-0.170989,0.985046,98.87,DRIFT,48
24524.0,-2707367.991,-3091733.791,5740350.274,2535.747,5658.085,4235.490,-0.013616,0.041834,-0.026932,0.022415,-0.172800,0.984702,98.87,DRIFT,48
24525.0,-2704798.746,-3086037.598,5744514.051,2538.773,5661.505,4228.939,-0.014011,0.042229,-0.026891,0.023662,-0.174610,0.984353,98.87,DRIFT,48
24526.0,-2702229.501,-3080341.404,5748677.828,2541.798,5664.926,4222.387,-0.014406,0.042623,-0.026851,0.024909,-0.176419,0.984000,98.87,DRIFT,48
24527.0,-2699660.256,-3074645.211,5752841.606,2544.824,5668.346,4215.836,-0.014801,0.043018,-0.026811,0.026156,-0.178228,0.983642,98.87,DRIFT,48
24528.0,-2697091.011,-3068949.018,5757005.383,2547.849,5671.767,4209.285,-0.015196,0.043413,-0.026771,0.027403,-0.180036,0.983278,98.87,DRIFT,48
24529.0,-2694521.765,-3063252.824,5761169.160,2550.874,5675.187,4202.733,-0.015591,0.043808,-0.026731,0.028650,-0.181843,0.982910,98.87,DRIFT,48
24530.0,-2691952.520,-3057556.631,5765332.938,2553.900,5678.608,4196.182,-0.015986,0.044203,-0.026691,0.029897,-0.183650,0.982537,98.87,DRIFT,48
24531.0,-2689383.275,-3051860.438,5769496.715,2556.925,5682.028,4189.631,-0.016381,0.044597,-0.026650,0.031143,-0.185455,0.982159,98.87,DRIFT,48
24532.0,-2686814.030,-3046164.244,5773660.492,2559.950,5685.449,4183.080,-0.016776,0.044992,-0.026610,0.032390,-0.187260,0.981776,98.87,DRIFT,48
24533.0,-2684244.785,-3040468.051,5777824.270,2562.976,5688.869,4176.528,-0.017171,0.045387,-0.026570,0.033637,-0.189064,0.981388,98.87,DRIFT,48
24534.0,-2681675.540,-3034771.858,5781988.047,2566.001,5692.290,4169.977,-0.017566,0.045782,-0.026530,0.034883,-0.190867,0.980996,98.87,DRIFT,48
24535.0,-2679106.295,-3029075.664,5786151.824,2569.027,5695.710,4163.426,-0.017962,0.046176,-0.026490,0.036129,-0.192669,0.980598,98.87,DRIFT,48
24536.0,-2676537.050,-3023379.471,5790315.602,2572.052,5699.130,4156.874,-0.018357,0.046571,-0.026450,0.037376,-0.194470,0.980196,98.87,DRIFT,48
24537.0,-2673967.805,-3017683.278,5794479.379,2575.077,5702.551,4150.323,-0.018752,0.046966,-0.026409,0.038621,-0.196270,0.979789,98.87,DRIFT,48
24538.0,-2671398.560,-3011987.084,5798643.156,2578.103,5705.971,4143.772,-0.019147,0.047361,-0.026369,0.039867,-0.198070,0.979377,98.87,DRIFT,48
24539.0,-2668829.315,-3006290.891,5802806.934,2581.128,5709.392,4137.220,-0.019542,0.047755,-0.026329,0.041113,-0.199868,0.978960,98.87,DRIFT,48
24540.0,-2666260.070,-3000594.698,5806970.711,2584.154,5712.812,4130.669,-0.019937,0.048150,-0.026289,0.042358,-0.201665,0.978538,98.87,DRIFT,48
24541.0,-2663690.825,-2994898.504,5811134.488,2587.179,5716.233,4124.118,-0.020332,0.048545,-0.026249,0.043603,-0.203461,0.978112,98.87,DRIFT,48
24542.0,-2661121.580,-2989202.311,5815298.266,2590.204,5719.653,4117.567,-0.020727,0.048940,-0.026208,0.044847,-0.205256,0.977680,98.87,DRIFT,48
24543.0,-2658552.335,-2983506.118,5819462.043,2593.230,5723.074,4111.015,-0.021122,0.049335,-0.026168,0.046092,-0.207049,0.977244,98.87,DRIFT,48
24544.0,-2655983.090,-2977809.924,5823625.820,2596.255,5726.494,4104.464,-0.021517,0.049729,-0.026128,0.047336,-0.208842,0.976803,98.87,DRIFT,48
24545.0,-2653413.845,-2972113.731,5827789.598,2599.280,5729.915,4097.913,-0.021912,0.050124,-0.026088,0.048579,-0.210633,0.976357,98.87,DRIFT,48
24546.0,-2650844.600,-2966417.538,5831953.375,2602.306,5733.335,4091.361,-0.022308,0.050519,-0.026048,0.049823,-0.212423,0.975907,98.87,DRIFT,48
24547.0,-2648275.355,-2960721.344,5836117.152,2605.331,5736.755,4084.810,-0.022703,0.050914,-0.026008,0.051066,-0.214212,0.975451,98.87,DRIFT,48
24548.0,-2645706.110,-2955025.151,5840280.930,2608.357,5740.176,4078.259,-0.023098,0.051308,-0.025967,0.052308,-0.216000,0.974991,98.87,DRIFT,48
24549.0,-2643136.865,-2949328.958,5844444.707,2611.382,5743.596,4071.707,-0.023493,0.051703,-0.025927,0.053550,-0.217786,0.974526,98.87,DRIFT,48
24550.0,-2640567.620,-2943632.764,5848608.484,2614.407,5747.017,4065.156,-0.023888,0.052098,-0.025887,0.054792,-0.219571,0.974057,98.87,DRIFT,48
24550.0,-2640567.620,-2943632.764,5848608.484,2614.407,5747.017,4065.156,-0.023888,0.052098,-0.025887,0.054792,-0.219571,0.974057,98.87,DRIFT,48
24551.0,-2637908.939,-2937836.874,5852573.646,2617.344,5750.242,4058.468,-0.023666,0.051662,-0.025272,0.054448,-0.217706,0.974495,98.87,DRIFT,48
24552.0,-2635250.258,-2932040.984,5856538.808,2620.280,5753.468,4051.779,-0.023444,0.051227,-0.024657,0.054103,-0.215839,0.974929,98.87,DRIFT,48
24553.0,-2632591.577,-2926245.094,5860503.970,2623.217,5756.693,4045.090,-0.023222,0.050792,-0.024042,0.053759,-0.213972,0.975359,98.87,DRIFT,48
24554.0,-2629932.897,-2920449.204,5864469.131,2626.153,5759.919,4038.402,-0.022999,0.050356,-0.023427,0.053414,-0.212104,0.975786,98.87,DRIFT,48
